ID,text,label
7144,e Tirage et Raccordement d'organes électriques en 230v,Experience
6876,parnpayd,Education
31810,nécessaires. Motive et fait participer les collaborateurs aux projets de l’entreprise. Crée un esprit,Skills
4393,e Bac S— mention TB 2019/2020 - lycée frangais de Casablanca,Education
26945,S'occuper du linge et ranger le propre,Experience
14897,"Dollar Universe, Outil de prise en main a distance VNC, PCA, RDP, Putty, Linux (configuration",Skills
622,- Annonces par emailing,Experience
26923,HOtesse de caisse,Experience
24763,- Création d’ateliers de remédiation cognitives accés sur les fonctions,Experience
8687,2020-2025,Education
9056,coordination des actions au sein du groupe.,Experience
996,sur les différents canaux e Accueil de l'agence,Experience
37097,e  Assurer le suivi pédagogique et administratif de 300 apprenants,Experience
3923,Maltrise GU pack OTIce,Skills
12507,"delivery of services on time, on budget, and to the highest specified level of",Experience
9889,"Bagatelle, Toulouse",Experience
686,FR Prestashop,Skills
26503,2018-2020 - IUT de Lens,Education
8049,"+ Prise en charge de certains salons (Salon de l'étudiant, Salon de lapprentissage..)",Experience
22474,managers. Aide a la prise de décision. Suivi du budget recrutement.,Experience
7284,Ecole Ri7 - 2022,Education
9685,CEC - Certification Anglais niveau Bl,Skills
33835,KIDILIZGROUP - Saint-Chamond (42),Experience
37645,-  Soigner et s’occuper de I’hygiéne des animaux,Experience
6896,- Responsibilities: Observe and assist with the management of stocks.,Experience
14117,Du 10 septembre 2013 au 28 février 2017 Responsable commercial,Experience
17911,AIDE A DOMICILE,Experience
20201,Université de Strasbourg,Education
11086,Chauffeur,Experience
14452,WORD - EXCEL - POWERPOINT,Skills
11163,APAUH | 02 aoat— 23 aotit 2021,Experience
29830,"Janvy - Avril 2015: Responsable Commerciale Professionnels a la SOFIDER, filiale de",Experience
18637,alimentaire et de froid,Skills
23823,co Conduite et accompagnement du changement.,Skills
7916,PE Ltt See a),Education
5815,isolants et systemes de mise en oeuvre innovants.,Experience
1411,Autonomie,Skills
35783,"octobre / juillet / aotit 2021 réception de linge, mise en",Experience
6551,"économiques et sociales, Langues, littératures et culture",Education
6536,Lycée de la Vallée de Chevreuse / 2018,Education
33945,PARISOFT (logiciel interne),Experience
14099,2017 (6 mois) MISSION TUTEUREE CHEZ BENNES JPM,Experience
15415,2014 Chauffeur de taxi,Education
27030,- 2009 dipl6me de coiffure en Algérie,Education
10311,Secretaire web master,Experience
3690,e Développement d'un Dashboard(client) avec React.js,Experience
31141,g Anglais : 2/5,Skills
31687,Anglais Pe Autonomie es,Skills
8224,pac cae,Education
850,pest eOs EEE) Evry (91),Education
35967,e — Enjeux du risque chimique,Education
5604,e Canva,Skills
30488,yA},Education
2208,e Chargé de communication,Experience
17498,» Définition Des :,Experience
32318,Etude diagnostic des patients hospitalisés,Experience
17406,"ISCID -CO, DUNKERQUE",Education
20441,Service et chef de rang,Experience
33503,09/2018 autrement fleurs,Experience
30955,Arabe : courant,Skills
32012,Juillet 2019 - Aout 2019,Experience
9116,¢ Compétences ad acquérir : découverte des,Experience
21772,2023,Experience
36383,Louvre-Lens et Citadelle d'Arras,Experience
6436,Obtention du Entrepreneurial Skill Pass,Education
16624,v BTS Office Manager - 2007,Education
19326,Langues : Anglais : Intermédiaire,Skills
15384,Conduire et déposer le client a son lieu de destination,Skills
34244,1.Recrutement (Création des annonces internes /,Experience
28768,"Mise en place offre co, réalisation planning, administratifs. Inventaire consommables",Experience
29046,vy Arabe : Natale,Skills
20356,"BARCELONA-HOME, Barcelone",Experience
14177,-Organisation -Gestion des priorités -Communication -Animation,Skills
2298,Lycée Victor Hugo | 2018-2020 | Caen,Education
5563,Université Lyon 2,Education
8161,Centre Commercial Issy 3 Moulins,Experience
18332,e@eeee,Skills
16551,>» Salesforce (2019),Skills
10612,2020-2021: Bacalauréat technologique,Education
13035,Janvier 2016- a ce jour,Experience
33695,"1999-2002  Secrétaire, Commissariat de police, Bamako, Mali",Experience
12553,Agent Montage PSA Sochaux / De juin 2021 a juillet 2021,Experience
6992,Constitution des dossiers de réponse aux marchés publics,Experience
19501,Formations aux métiers du commerce chez CARREFOUR :,Education
2388,» Quotation,Experience
16794,P Vente produit clefs en mains,Experience
5556,ENSC Talence,Education
10989,Conseil en circuits training,Experience
26608,CACES 2,Skills
11270,¢ Degorgement de bouteilles,Experience
3834,© Sales: negotiated with new clients,Experience
9162,"viscosimétre, tensiométre,",Skills
23951,Du 01/10/1996 au 15/05/1997 chef cuisinier a la brasserie le MEYERHOF a KEHL/ALLEMAGNE,Experience
32732,(passage de Datastream a SAP),Experience
16095,e Spécialité moteur a combustion interne,Education
22144,e Validation des dossiers de création de compte,Experience
11263,Maison Louis Picamelot | Rully (2 semaines),Experience
26031,ESTYA UNIVERSITY,Education
6067,2018 - 2019 Etudiante en classe préparatoire aux grandes écoles d'ingénieurs,Education
8094,© ESCCI Portes de Normandie,Education
17041,d’anticipation,Skills
23900,Langues : Allemand (notion),Skills
37149,EN COURS ° Certificat Google UX Design,Education
18365,2019 Baccalauréat Général,Education
19588,Du 11 Avril 2016 au 29 juillet 2016 Stage commercialisation séjour / conseillére voyage ala,Experience
33077,www.mes-copains-dabord.com,Experience
15723,05/2020 - 07/2020,Experience
23935,e Stockage,Experience
7586,e Espagnol niveau A2,Skills
27066,2002,Education
1928,Mathématique /Informatique,Education
26879,"Manager d’équipe logistique | 06/19 —- 08/21 SEGULA pour PSA GROUPE, (78)",Experience
27046,2007 a 2011,Experience
7801,-Relation clientéle,Experience
12405,¢ Wireframing,Skills
17196,2016: (10 semaines) stage tld europe Montlouis sur,Experience
13823,Anglais : courant (technique et usuel) Allemand & Russe : notions,Skills
2404,SZ B1,Skills
5716,Lycée Pierre Mendes France -,Education
35225,Langues,Skills
8180,Assistante en communication / événementiel,Experience
6578,immobiliers,Experience
37321,"2001 DEMA PROPRE, société de désinsectisation",Experience
26010,Apparence propre et professionnelle,Skills
1009,"POLYTECH i management, gestion des risques",Education
35080,"Septembre 2014- Février 2016 : Chef de projets événementiel, CWT Meetings & Events - Paris (75)",Experience
31640,Master 2 Ressources Humaines et Organisation,Education
13215,» 2016 GRAPHISTE,Experience
33083,Création d’un concept store décoration “RUE DU MAIL”- Angers.,Experience
12756,Gestion des stocks,Experience
2884,"SERVEUSE EN BAR/ RESTAURANT, L'IMPREVUE (CHAUVIGNY)",Experience
18576,e Assurer l’accueil des populations isolées ou fragilisées,Experience
878,"Reseaux Sociaux Google, Facebook, Snapchat, Instagram, LinkedIn",Skills
32497,¢ Prélever les articles et les colis complet,Experience
23417,"Restaurant Chez Moi , 57000 Metz",Education
19217,Gestion des salles de réunion et de Visio conférence,Experience
14018,"France, Bucharest and Tunis",Experience
30067,(Bamako),Experience
11583,e Modifier en totalité un site vitrine existant,Experience
16092,Cluny (71)-Paris (75),Education
24533,Gestion de stress [ee],Skills
26217,- Lancement d'une campagne de prospection de 40 000 contacts,Experience
21838,"SAV , traitement retour colis, remboursements, rotation et inventaire réserve colis,",Experience
359,Depuis le,Education
31971,Artisanat et Métier d’Art,Education
31985,Bi BEP,Education
3132,"C/C++, VHDL, Java, Parallel Programming, OpenCL, OpenMP,",Skills
28005,Participation active a la démarche qualité,Experience
20766,Retriage de verre pour la Société Saint Gobain Emballage,Experience
17896,IUT - Université MONTPELLIER II (34),Education
36203,STAGE INGENIEUR - OCP SOLUTION MAINTENANCE,Experience
17846,Illustrator +t++++,Skills
27086,Pack Office,Skills
24808,Connaissances en thérapie,Skills
33583,* Prévention et gestion de l’application des gestes barriéres COVID 19,Experience
10171,Responsable commerciale au sein d'une start up de Gin,Experience
28743,Septembre 2004 : 2¢™e année de baccalauréat secrétariat,Education
27642,Encaissement des ventes,Experience
27507,¢MaiaOct 2010 Gestionnaire Sinistres Pacifica Assurances,Experience
19784,dentaire: chiffre d'affaire de 100 000 € 4 400 000 € en 1 an.,Experience
1328,2020 - 2021 : Bachelor's degree in Economics (French : Licence,Education
25702,et de cadres.,Experience
12325,¥ Gestion du matériels et fournitures de bureau,Experience
9159,e Contrdle qualité,Skills
32868,"2002-2004: Bac Pro Commerce mention Bien, Lycée Condorcet, Saint Quentin",Education
6951,De Licence 2 Mathématiques et Informatique,Education
22114,Directeur,Experience
2796,comptable,Experience
20091,Disponibilité,Skills
36569,o Démarcher les Entreprises et les particuliers enfin de trouvé des contrats.,Experience
30217,monobrosse et autres outils et produits industriels voués au secteur,Experience
13062,"-Balayer les sols et voies publiques et dégager ou ramasser les détritus, déjections,",Experience
28242,e LSF: notions,Skills
5706,Contrat d’apprentissage,Education
22853,Sept 2018 — Mai 2020,Education
28259,Y Points forts identifiés par mon chef de rayon suites au bilan de compétences 2019/2020:,Skills
16098,"la construction de l’usine. Recrutement, formation et management d’une équipe de 50 personnes. Mise en",Experience
15980,"Appliquées), Option : Management Européen",Education
32240,- Prise de rendez-vous candidats,Experience
18043,o Elaboration des contrats de travail,Skills
26076,e Diagnostiquer une panne sur une installation ou une mécanique.,Skills
28988,© Platrier / Staffeur / Plaquiste,Experience
12104,web programming and the principles of,Education
30736,Frangais Portugaise,Skills
286,iW) co i - - APMIS MENTION,Education
15281,populaire a l’université de Tlemcen. De septembre 2008 a juillet 2009 : responsable du module,Experience
29212,"Gestion de toute la partie entrepot (Expéditions et Réceptions, Gestion du personnel entrepdt",Experience
24234,comptables. Expertise comptable 70%. Présentation des comptes annuels. Conseil en droit,Experience
18082,WORD / EXCEL / OUTLOOK / Internet et Intranet,Skills
13726,Agences métropolitaines,Experience
12805,"Manutention, montage et démontage d’événements organisés.",Experience
17036,proposition,Skills
25379,Opérateur impression numérique,Experience
10963,© Allemand,Skills
18760,2019 : Juin a Aoat (3 mois) E 5,Experience
31084,"manutentionnaire, préparateur de commande, etc.",Experience
17717,"Aoit 2003 - Juin 2006 GROUPE CASINO CAFETERIA, Directeur Adjoint d’un Centre de Profit - (33)",Experience
10919,Licence Marketing et Commerce,Education
8508,déc. 2019 Stage d’observation,Experience
25873,"Service: préparateur de commandes, manutentionnaire, aide-livreur.",Experience
11713,* Gestion de réclamation,Experience
25531,e Réalisation des travaux de secrétariat.,Experience
21888,- Responsable de la qualité du service client,Experience
32740,e Restaurateur « La cave de Bourgogne » Sin Le noble (59),Experience
20790,montage de dossiers) veille concurrentielle. 2005 | 2006,Experience
25594,"¢ Gestion et optimisation des activités généralistes (Acier, F.I.) et spécialistes (Alu, Inox, Tuyauteur).",Experience
8647,Pack office niveau intermédiaire,Skills
32631,* Licence Professionnelle,Education
17531,GROUPE SCOPELEC - FPS - TDF - FREE - Avril 2016 a janvier 2017 - Freelance -,Experience
22720,"typologie clientéle, principes de la relation client. .",Skills
4119,"e organiser divers événements : forums, visites, conférences",Experience
21250,Italien Courant,Skills
35654,01/2002 - 09/2011 : DIVERS EMPLOYEURS DE BTP ET TP,Experience
28335,: mesure. Gestion des piéces détachées du parc calibre.,Experience
36849,"2019-2020 : Licence 1 d’économie et de gestion, UE chinois, UE allemand et UE théatre en anglais",Education
37181,- Réception et mise en place des livraisons,Experience
5844,"Socle commun dans la gestion des entreprises (Comptabilité, Finance,",Education
7348,e Licence et Master Cinéma,Education
6300,"My Cyber Royaume Lille, France",Experience
20715,"- Septembre 2018, Projet de communication pour |’élaboration d’une recommandation commerciale",Experience
17968,2011 (1 semaine) ———After Effects (habillage vidéo) Les Gobelins (Paris 13°),Education
23100,12/2007-12/2009 Formation Employé de Commerce / SCORADIS,Education
33036,"- Gestion : création d’un outil de pilotage (Tableau de bord : Charges, Couts directs/indirects, CA,",Experience
15079,"Nov,2015 - Sept,2019 AMETHYSTE Institut de beauté",Experience
30145,Change de la personnne agée,Experience
30587,. Vendeuse en Boulangerie,Experience
27430,- Photographie studio,Skills
28723,", , Polyvalence",Experience
2054,Depuis Novembre 2021,Experience
4880,"2021-2022 | Dipléme d'Anglais, via EF Bristol, EF",Education
31735,— JUILLET 1987 — JUILLET 1988 — Service Militaire (Abidjan — Cote d'Ivoire),Experience
18849,déplacement) d’équipe et individuel (en gestions,Experience
5860,(JOB D'ETE JUILLET-AOUT 2022),Experience
8213,BTS Assistant Chef de projet évenementiel,Education
24013,"Opposition de cartes (BNP Paribas, Société Générale...)",Experience
4254,HYPERMARCHE CARREFOUR (VITROLLES),Experience
16792, Prospection fonciére auprés des communautés de communes,Experience
31033,Bureautique,Skills
677,Capacité d’adaptation,Skills
26643,« Préparation et mise en place tuyau frein AG,Experience
6341,French : native,Skills
5414,Agente Polyvalente a'Activites Touristiques,Experience
9667,"e Pack Office (Word, Excel,",Skills
21260,e Etude de la masse salariale. Aotit 2021,Experience
