Id,Activity
CHEMBL243998_4,active
CHEMBL1934909_4,active
CHEMBL95881_4,active
CHEMBL3759583_4,active
CHEMBL519853_4,active
CHEMBL353581_4,active
CHEMBL388710_4,active
CHEMBL477268_4,active
CHEMBL3261744_4,active
CHEMBL4858210_4,active
CHEMBL272294_4,active
CHEMBL595480_4,active
CHEMBL598799_4,active
CHEMBL448955_4,active
CHEMBL553_4,active
CHEMBL4635256_4,active
CHEMBL3262725_4,active
CHEMBL4870955_4,active
CHEMBL477501_4,active
CHEMBL2331641_4,active
CHEMBL199276_4,active
CHEMBL4466542_4,active
CHEMBL4437259_4,active
CHEMBL1630107_4,active
CHEMBL243327_4,active
CHEMBL2391005_4,active
CHEMBL3427651_4,active
CHEMBL569211_4,active
CHEMBL3427654_4,active
CHEMBL3747646_4,active
CHEMBL4228304_4,active
CHEMBL3759743_4,active
CHEMBL419716_4,active
CHEMBL189929_4,active
CHEMBL3427662_4,active
CHEMBL2336042_4,active
CHEMBL2442665_4,active
CHEMBL195701_4,active
CHEMBL393136_4,active
CHEMBL4474656_4,active
CHEMBL392178_4,active
CHEMBL244812_4,active
CHEMBL472915_4,active
CHEMBL485514_4,active
CHEMBL3752507_4,active
CHEMBL178456_4,active
CHEMBL491130_4,active
CHEMBL2413297_4,active
CHEMBL2408694_4,active
CHEMBL2036480_4,active
CHEMBL234193_4,active
CHEMBL3427661_4,active
CHEMBL140013_4,active
CHEMBL3758778_4,active
CHEMBL3261747_4,active
CHEMBL1087807_4,active
CHEMBL4751464_4,active
CHEMBL150236_4,active
CHEMBL4203415_4,active
CHEMBL584733_4,active
CHEMBL324126_4,active
CHEMBL3233693_4,active
CHEMBL4515619_4,active
CHEMBL188270_4,active
CHEMBL2413298_4,active
CHEMBL4762257_4,active
CHEMBL565289_4,active
CHEMBL2386911_4,active
CHEMBL2048754_4,active
CHEMBL3747748_4,active
CHEMBL3747660_4,active
CHEMBL55234_4,active
CHEMBL3633761_4,active
CHEMBL336674_4,active
CHEMBL260653_4,active
CHEMBL4474250_4,active
CHEMBL1938445_4,active
CHEMBL596761_4,active
CHEMBL428960_4,active
CHEMBL270354_4,active
CHEMBL574378_4,active
CHEMBL481878_4,active
CHEMBL111805_4,active
CHEMBL244831_4,active
CHEMBL2390992_4,active
CHEMBL143283_4,active
CHEMBL3354911_4,active
CHEMBL99392_4,active
CHEMBL1793827_4,active
CHEMBL481136_4,active
CHEMBL235842_4,active
CHEMBL4863947_4,active
CHEMBL4284448_4,active
CHEMBL3233707_4,active
CHEMBL235082_4,active
CHEMBL4520435_4,active
CHEMBL3746446_4,active
CHEMBL4073612_4,active
CHEMBL3760069_4,active
CHEMBL1822040_4,active
CHEMBL1270140_4,active
CHEMBL3746431_4,active
CHEMBL1938448_4,active
CHEMBL124650_4,active
CHEMBL583967_4,active
CHEMBL1793823_4,active
CHEMBL89033_4,active
CHEMBL294464_4,active
CHEMBL1163161_4,active
CHEMBL4796066_4,active
CHEMBL1938432_4,active
CHEMBL251588_4,active
CHEMBL491732_4,active
CHEMBL1938449_4,active
CHEMBL55499_4,active
CHEMBL568777_4,active
CHEMBL599218_4,active
CHEMBL270120_4,active
CHEMBL178088_4,active
CHEMBL4575034_4,active
CHEMBL4788217_4,active
CHEMBL2335637_4,active
CHEMBL4285531_4,active
CHEMBL1478023_4,active
CHEMBL1164599_4,active
CHEMBL4589605_4,active
CHEMBL491926_4,active
CHEMBL490940_4,active
CHEMBL1801245_4,active
CHEMBL540877_4,active
CHEMBL3260009_4,active
CHEMBL3262722_4,active
CHEMBL552879_4,active
CHEMBL3261745_4,active
CHEMBL4459617_4,active
CHEMBL2311801_4,active
CHEMBL3759889_4,active
CHEMBL419758_4,active
CHEMBL4225451_4,active
CHEMBL1093359_4,active
CHEMBL4229142_4,active
CHEMBL482096_4,active
CHEMBL438522_4,active
CHEMBL2403451_4,active
CHEMBL3262726_4,active
CHEMBL3758642_4,active
CHEMBL3233685_4,active
CHEMBL1270034_4,active
CHEMBL1793968_4,active
CHEMBL1801174_4,active
CHEMBL126355_4,active
CHEMBL3758499_4,active
CHEMBL3758595_4,active
CHEMBL189137_4,active
CHEMBL599968_4,active
CHEMBL479971_4,active
CHEMBL4878601_4,active
CHEMBL4553537_4,active
CHEMBL598377_4,active
CHEMBL242472_4,active
CHEMBL57107_4,active
CHEMBL3633765_4,active
CHEMBL475043_4,active
CHEMBL2312178_4,active
CHEMBL4278948_4,active
CHEMBL1835672_4,active
CHEMBL4792138_4,active
CHEMBL3427649_4,active
CHEMBL56157_4,active
CHEMBL1807693_4,active
CHEMBL598407_4,active
CHEMBL1214763_4,active
CHEMBL517997_4,active
CHEMBL2386906_4,active
CHEMBL142150_4,active
CHEMBL4647479_4,active
CHEMBL1760914_4,active
CHEMBL4741281_4,active
CHEMBL4850081_4,active
CHEMBL405586_4,active
CHEMBL1290335_4,active
CHEMBL3261746_4,active
CHEMBL277805_4,active
CHEMBL1791141_4,active
CHEMBL96051_4,active
CHEMBL4856574_4,active
CHEMBL4285869_4,active
CHEMBL399347_4,active
CHEMBL126465_4,active
CHEMBL2370999_4,active
CHEMBL3759278_4,active
CHEMBL386135_4,active
CHEMBL336935_4,active
CHEMBL3261765_4,active
CHEMBL4538830_4,active
CHEMBL2413287_4,active
CHEMBL604796_4,active
CHEMBL491123_4,active
CHEMBL250790_4,active
CHEMBL4225495_4,active
CHEMBL1801253_4,active
CHEMBL114184_4,active
CHEMBL4540416_4,active
CHEMBL3233699_4,active
CHEMBL1938426_4,active
CHEMBL4227758_4,active
CHEMBL3759749_4,active
CHEMBL167455_4,active
CHEMBL2391002_4,active
CHEMBL140900_4,active
CHEMBL242684_4,active
CHEMBL3233710_4,active
CHEMBL4856406_4,active
CHEMBL3758807_4,active
CHEMBL2403448_4,active
CHEMBL4793145_4,active
CHEMBL358352_4,active
CHEMBL100631_4,active
CHEMBL3759508_4,active
CHEMBL4277569_4,active
CHEMBL516218_4,active
CHEMBL1793937_4,active
CHEMBL490067_4,active
CHEMBL113367_4,active
CHEMBL596216_4,active
CHEMBL3754699_4,active
CHEMBL4225230_4,active
CHEMBL3758697_4,active
CHEMBL4784085_4,active
CHEMBL4789155_4,active
CHEMBL2312164_4,active
CHEMBL251183_4,active
CHEMBL2442666_4,active
CHEMBL193979_4,active
CHEMBL203028_4,active
CHEMBL112364_4,active
CHEMBL3261756_4,active
CHEMBL195513_4,active
CHEMBL479601_4,active
CHEMBL3758243_4,active
CHEMBL4539767_4,active
CHEMBL481703_4,active
CHEMBL517076_4,active
CHEMBL2335634_4,active
CHEMBL344920_4,active
CHEMBL3261758_4,active
CHEMBL250398_4,active
CHEMBL463337_4,active
CHEMBL4563800_4,active
CHEMBL3218001_4,active
CHEMBL4752855_4,active
CHEMBL216292_4,active
CHEMBL3758311_4,active
CHEMBL3633764_4,active
CHEMBL3260003_4,active
CHEMBL126947_4,active
CHEMBL1214760_4,active
CHEMBL2442664_4,active
CHEMBL339796_4,active
CHEMBL114725_4,active
CHEMBL3633759_4,active
CHEMBL1163984_4,active
CHEMBL1801234_4,active
CHEMBL3746015_4,active
CHEMBL4636427_4,active
CHEMBL199665_4,active
CHEMBL2311800_4,active
CHEMBL380339_4,active
CHEMBL178150_4,active
CHEMBL1798007_4,active
CHEMBL143327_4,active
CHEMBL143497_4,active
CHEMBL243760_4,active
CHEMBL1801238_4,active
CHEMBL1093713_4,active
CHEMBL2413308_4,active
CHEMBL4212117_4,active
CHEMBL143179_4,active
CHEMBL1818029_4,active
CHEMBL4541704_4,active
CHEMBL3233702_4,active
CHEMBL595711_4,active
CHEMBL1271350_4,active
CHEMBL430060_4,active
CHEMBL475203_4,active
CHEMBL518268_4,active
CHEMBL3330001_4,active
CHEMBL124593_4,active
CHEMBL2390999_4,active
CHEMBL249382_4,active
CHEMBL3417188_4,active
CHEMBL1808162_4,active
CHEMBL569959_4,active
CHEMBL3233706_4,active
CHEMBL138293_4,active
CHEMBL235300_4,active
CHEMBL112148_4,active
CHEMBL112870_4,active
CHEMBL479602_4,active
CHEMBL62226_4,active
CHEMBL600_4,active
CHEMBL3633769_4,active
CHEMBL3329992_4,active
CHEMBL147655_4,active
CHEMBL1164670_4,active
CHEMBL4225914_4,active
CHEMBL390907_4,active
CHEMBL2403447_4,active
CHEMBL203421_4,active
CHEMBL492119_4,active
CHEMBL140530_4,active
CHEMBL2403450_4,active
CHEMBL2047020_4,active
CHEMBL4207767_4,active
CHEMBL3427667_4,active
CHEMBL183748_4,active
CHEMBL246559_4,active
CHEMBL3262729_4,active
CHEMBL3353926_4,active
CHEMBL2413296_4,active
CHEMBL140014_4,active
CHEMBL86537_4,active
CHEMBL569716_4,active
CHEMBL3633763_4,active
CHEMBL146202_4,active
CHEMBL256711_4,active
CHEMBL2442656_4,active
CHEMBL583028_4,active
CHEMBL3261748_4,active
CHEMBL317614_4,active
CHEMBL217716_4,active
CHEMBL1164046_4,active
CHEMBL4783280_4,active
CHEMBL4444763_4,active
CHEMBL1221695_4,active
CHEMBL2413317_4,active
CHEMBL1798008_4,active
CHEMBL250397_4,active
CHEMBL3752941_4,active
CHEMBL494138_4,active
CHEMBL2385379_4,active
CHEMBL421589_4,active
CHEMBL143734_4,active
CHEMBL521766_4,active
CHEMBL3354916_4,active
CHEMBL140525_4,active
CHEMBL2335638_4,active
CHEMBL2408820_4,active
CHEMBL335812_4,active
CHEMBL4294416_4,active
CHEMBL390416_4,active
CHEMBL2047015_4,active
CHEMBL478308_4,active
CHEMBL1760910_4,active
CHEMBL494331_4,active
CHEMBL3759186_4,active
CHEMBL2335646_4,active
CHEMBL605976_4,active
CHEMBL2391004_4,active
CHEMBL3417190_4,active
CHEMBL2371004_4,active
CHEMBL3260018_4,active
CHEMBL3261742_4,active
CHEMBL3747327_4,active
CHEMBL4577653_4,active
CHEMBL2413319_4,active
CHEMBL4082995_4,active
CHEMBL2335641_4,active
CHEMBL370056_4,active
CHEMBL109480_4,active
CHEMBL1822044_4,active
CHEMBL4241615_4,active
CHEMBL4764495_4,active
CHEMBL1938434_4,active
CHEMBL449493_4,active
CHEMBL1793985_4,active
CHEMBL152543_4,active
CHEMBL2063484_4,active
CHEMBL1796688_4,active
CHEMBL4564021_4,active
CHEMBL3758859_4,active
CHEMBL193959_4,active
CHEMBL1793982_4,active
CHEMBL137333_4,active
CHEMBL327292_4,active
CHEMBL141940_4,active
CHEMBL3260008_4,active
CHEMBL88332_4,active
CHEMBL3794127_4,active
CHEMBL341826_4,active
CHEMBL395976_4,active
CHEMBL402341_4,active
CHEMBL142931_4,active
CHEMBL490737_4,active
CHEMBL218511_4,active
CHEMBL383285_4,active
CHEMBL4226433_4,active
CHEMBL3427637_4,active
CHEMBL3099244_4,active
CHEMBL4568168_4,active
CHEMBL2390997_4,active
CHEMBL3262724_4,active
CHEMBL2335635_4,active
CHEMBL1793814_4,active
CHEMBL322504_4,active
CHEMBL3758891_4,active
CHEMBL1957266_4,active
CHEMBL590567_4,active
CHEMBL1801233_4,active
CHEMBL109796_4,active
CHEMBL472574_4,active
CHEMBL4575735_4,active
CHEMBL3233692_4,active
CHEMBL537640_4,active
CHEMBL1270033_4,active
CHEMBL3745821_4,active
CHEMBL4570738_4,active
CHEMBL3621296_4,active
CHEMBL4204370_4,active
CHEMBL3217996_4,active
CHEMBL343091_4,active
CHEMBL3417189_4,active
CHEMBL393242_4,active
CHEMBL203036_4,active
CHEMBL270118_4,active
CHEMBL401078_4,active
CHEMBL569546_4,active
CHEMBL4513524_4,active
CHEMBL1822051_4,active
CHEMBL2312177_4,active
CHEMBL271785_4,active
CHEMBL3427660_4,active
CHEMBL4779677_4,active
CHEMBL2311796_4,active
CHEMBL2442668_4,active
CHEMBL3260014_4,active
CHEMBL3752846_4,active
CHEMBL1835671_4,active
CHEMBL428721_4,active
CHEMBL2036470_4,active
CHEMBL140566_4,active
CHEMBL279636_4,active
CHEMBL3759450_4,active
CHEMBL227722_4,active
CHEMBL3759139_4,active
CHEMBL3792392_4,active
CHEMBL1164069_4,active
CHEMBL3260028_4,active
CHEMBL593229_4,active
CHEMBL2408819_4,active
CHEMBL325675_4,active
CHEMBL519134_4,active
CHEMBL3427643_4,active
CHEMBL2048756_4,active
CHEMBL4877023_4,active
CHEMBL1793990_4,active
CHEMBL4752047_4,active
CHEMBL2442648_4,active
CHEMBL1958435_4,active
CHEMBL3759191_4,active
CHEMBL4536420_4,active
CHEMBL211090_4,active
CHEMBL4514330_4,active
CHEMBL149765_4,active
CHEMBL4748486_4,active
CHEMBL4866536_4,active
CHEMBL137695_4,active
CHEMBL1165800_4,active
CHEMBL163039_4,active
CHEMBL2312179_4,active
CHEMBL2011672_4,active
CHEMBL115011_4,active
CHEMBL3417186_4,active
CHEMBL4438566_4,active
CHEMBL4224796_4,active
CHEMBL3427645_4,active
CHEMBL598798_4,active
CHEMBL254359_4,active
CHEMBL13168_4,active
CHEMBL4216286_4,active
CHEMBL478310_4,active
CHEMBL244887_4,active
CHEMBL3759149_4,active
CHEMBL429090_4,active
CHEMBL568872_4,active
CHEMBL423356_4,active
CHEMBL570419_4,active
CHEMBL2440711_4,active
CHEMBL2335645_4,active
CHEMBL84395_4,active
CHEMBL227120_4,active
CHEMBL1828920_4,active
CHEMBL239105_4,active
CHEMBL2381517_4,active
CHEMBL4799694_4,active
CHEMBL112211_4,active
CHEMBL112265_4,active
CHEMBL226173_4,active
CHEMBL404604_4,active
CHEMBL1938441_4,active
CHEMBL3758842_4,active
CHEMBL475862_4,active
CHEMBL251390_4,active
CHEMBL317252_4,active
CHEMBL4469297_4,active
CHEMBL3759169_4,active
CHEMBL136792_4,active
CHEMBL1938430_4,active
CHEMBL2047022_4,active
CHEMBL1093358_4,active
CHEMBL249774_4,active
CHEMBL3355256_4,active
CHEMBL2170181_4,active
CHEMBL3759998_4,active
CHEMBL347734_4,active
CHEMBL249580_4,active
CHEMBL114344_4,active
CHEMBL1801236_4,active
CHEMBL4634699_4,active
CHEMBL4795999_4,active
CHEMBL1271457_4,active
CHEMBL3758341_4,active
CHEMBL143102_4,active
CHEMBL4581017_4,active
CHEMBL478115_4,active
CHEMBL593858_4,active
CHEMBL569749_4,active
CHEMBL423515_4,active
CHEMBL3233711_4,active
CHEMBL594542_4,active
CHEMBL1938440_4,active
CHEMBL1822048_4,active
CHEMBL2047027_4,active
CHEMBL483254_4,active
CHEMBL1084302_5,active
CHEMBL102362_5,active
CHEMBL354496_5,active
CHEMBL270548_5,active
CHEMBL315066_5,active
CHEMBL3622193_5,active
CHEMBL114963_5,active
CHEMBL353936_5,active
CHEMBL1076470_5,active
CHEMBL565612_5,active
CHEMBL248080_5,active
CHEMBL395662_5,active
CHEMBL413486_5,active
CHEMBL166888_5,active
CHEMBL494821_5,active
CHEMBL231720_5,active
CHEMBL353801_5,active
CHEMBL67033_5,active
CHEMBL30230_5,active
CHEMBL270093_5,active
CHEMBL103684_5,active
CHEMBL1095873_5,active
CHEMBL448014_5,active
CHEMBL2312649_5,active
CHEMBL4166962_5,active
CHEMBL110550_5,active
CHEMBL310404_5,active
CHEMBL84046_5,active
CHEMBL1079424_5,active
CHEMBL4640601_5,active
CHEMBL69638_5,active
CHEMBL493643_5,active
CHEMBL207333_5,active
CHEMBL3918580_5,active
CHEMBL86939_5,active
CHEMBL322598_5,active
CHEMBL112421_5,active
CHEMBL69867_5,active
CHEMBL485247_5,active
CHEMBL68871_5,active
CHEMBL69068_5,active
CHEMBL223873_5,active
CHEMBL240432_5,active
CHEMBL270754_5,active
CHEMBL295119_5,active
CHEMBL461140_5,active
CHEMBL1088027_5,active
CHEMBL541586_5,active
CHEMBL456683_5,active
CHEMBL68997_5,active
CHEMBL195903_5,active
CHEMBL27350_5,active
CHEMBL29960_5,active
CHEMBL113185_5,active
CHEMBL585757_5,active
CHEMBL3818247_5,active
CHEMBL281957_5,active
CHEMBL86694_5,active
CHEMBL67558_5,active
CHEMBL220847_5,active
CHEMBL221544_5,active
CHEMBL106304_5,active
CHEMBL89247_5,active
CHEMBL2311807_5,active
CHEMBL271759_5,active
CHEMBL391044_5,active
CHEMBL1835071_5,active
CHEMBL411632_5,active
CHEMBL3586445_5,active
CHEMBL282607_5,active
CHEMBL310798_5,active
CHEMBL1082959_5,active
CHEMBL603859_5,active
CHEMBL3632717_5,active
CHEMBL4225923_5,active
CHEMBL4060757_5,active
CHEMBL568759_5,active
CHEMBL2403371_5,active
CHEMBL167624_5,active
CHEMBL391247_5,active
CHEMBL30160_5,active
CHEMBL598797_5,active
CHEMBL219103_5,active
CHEMBL97162_5,active
CHEMBL68488_5,active
CHEMBL303617_5,active
CHEMBL270755_5,active
CHEMBL1276179_5,active
CHEMBL490313_5,active
CHEMBL333845_5,active
CHEMBL2403366_5,active
CHEMBL3689526_5,active
CHEMBL115103_5,active
CHEMBL114263_5,active
CHEMBL307304_5,active
CHEMBL3582441_5,active
CHEMBL386661_5,active
CHEMBL606245_5,active
CHEMBL70035_5,active
CHEMBL326476_5,active
CHEMBL298566_5,active
CHEMBL270765_5,active
CHEMBL85406_5,active
CHEMBL1336_5,active
CHEMBL3689517_5,active
CHEMBL571581_5,active
CHEMBL543661_5,active
CHEMBL309385_5,active
CHEMBL374985_5,active
CHEMBL3586446_5,active
CHEMBL315156_5,active
CHEMBL4636397_5,active
CHEMBL375819_5,active
CHEMBL110732_5,active
CHEMBL428690_5,active
CHEMBL29191_5,active
CHEMBL411050_5,active
CHEMBL449216_5,active
CHEMBL85909_5,active
CHEMBL221859_5,active
CHEMBL50415_5,active
CHEMBL283215_5,active
CHEMBL282587_5,active
CHEMBL288441_5,active
CHEMBL304962_5,active
CHEMBL44577_5,active
CHEMBL214340_5,active
CHEMBL1929238_5,active
CHEMBL2070075_5,active
CHEMBL591322_5,active
CHEMBL195218_5,active
CHEMBL446963_5,active
CHEMBL541265_5,active
CHEMBL408849_5,active
CHEMBL496713_5,active
CHEMBL1084411_5,active
CHEMBL114578_5,active
CHEMBL2348417_5,active
CHEMBL1933551_5,active
CHEMBL3309995_5,active
CHEMBL271154_5,active
CHEMBL1088429_5,active
CHEMBL494272_5,active
CHEMBL3290122_5,active
CHEMBL30250_5,active
CHEMBL2205766_5,active
CHEMBL1651522_5,active
CHEMBL506033_5,active
CHEMBL354036_5,active
CHEMBL220544_5,active
CHEMBL335400_5,active
CHEMBL4172630_5,active
CHEMBL69880_5,active
CHEMBL1086730_5,active
CHEMBL383245_5,active
CHEMBL1916897_5,active
CHEMBL3290124_5,active
CHEMBL304146_5,active
CHEMBL568763_5,active
CHEMBL247480_5,active
CHEMBL272878_5,active
CHEMBL325621_5,active
CHEMBL491984_5,active
CHEMBL4518970_5,active
CHEMBL314627_5,active
CHEMBL512840_5,active
CHEMBL433097_5,active
CHEMBL102336_5,active
CHEMBL4798527_5,active
CHEMBL477589_5,active
CHEMBL4552628_5,active
CHEMBL217476_5,active
CHEMBL1790100_5,active
CHEMBL1836853_5,active
CHEMBL26864_5,active
CHEMBL272888_5,active
CHEMBL221553_5,active
CHEMBL497754_5,active
CHEMBL4078893_5,active
CHEMBL82085_5,active
CHEMBL555797_5,active
CHEMBL4632930_5,active
CHEMBL4474208_5,active
CHEMBL2441273_5,active
CHEMBL1271642_5,active
CHEMBL70640_5,active
CHEMBL463323_5,active
CHEMBL596079_5,active
CHEMBL49350_5,active
CHEMBL168154_5,active
CHEMBL1807446_5,active
CHEMBL220958_5,active
CHEMBL87917_5,active
CHEMBL592507_5,active
CHEMBL115421_5,active
CHEMBL28787_5,active
CHEMBL2022379_5,active
CHEMBL232927_5,active
CHEMBL522084_5,active
CHEMBL220482_5,active
CHEMBL4854822_5,active
CHEMBL4555519_5,active
CHEMBL535_5,active
CHEMBL213423_5,active
CHEMBL1271533_5,active
CHEMBL26955_5,active
CHEMBL270608_5,active
CHEMBL1078785_5,active
CHEMBL3786167_5,active
CHEMBL4171175_5,active
CHEMBL522905_5,active
CHEMBL25969_5,active
CHEMBL26214_5,active
CHEMBL314049_5,active
CHEMBL3586444_5,active
CHEMBL405401_5,active
CHEMBL114318_5,active
CHEMBL166480_5,active
CHEMBL2403377_5,active
CHEMBL607366_5,active
CHEMBL1082958_5,active
CHEMBL28638_5,active
CHEMBL213196_5,active
CHEMBL287446_5,active
CHEMBL4645765_5,active
CHEMBL4438748_5,active
CHEMBL87918_5,active
CHEMBL541726_5,active
CHEMBL69173_5,active
CHEMBL410840_5,active
CHEMBL67747_5,active
CHEMBL47660_5,active
CHEMBL376298_5,active
CHEMBL271189_5,active
CHEMBL1836864_5,active
CHEMBL468117_5,active
CHEMBL424719_5,active
CHEMBL323059_5,active
CHEMBL4436086_5,active
CHEMBL390156_5,active
CHEMBL218170_5,active
CHEMBL3297762_5,active
CHEMBL522603_5,active
CHEMBL209846_5,active
CHEMBL87604_5,active
CHEMBL108841_5,active
CHEMBL465793_5,active
CHEMBL2022711_5,active
CHEMBL303144_5,active
CHEMBL71985_5,active
CHEMBL4162865_5,active
CHEMBL212143_5,active
CHEMBL3770443_5,active
CHEMBL141247_5,active
CHEMBL28134_5,active
CHEMBL519693_5,active
CHEMBL45582_5,active
CHEMBL3290120_5,active
CHEMBL1084234_5,active
CHEMBL4635108_5,active
CHEMBL2006765_5,active
CHEMBL3290118_5,active
CHEMBL3689522_5,active
CHEMBL458023_5,active
CHEMBL1916359_5,active
CHEMBL408030_5,active
CHEMBL3309990_5,active
CHEMBL231930_5,active
CHEMBL525744_5,active
CHEMBL64704_5,active
CHEMBL386842_5,active
CHEMBL433140_5,active
CHEMBL212128_5,active
CHEMBL3741589_5,active
CHEMBL107183_5,active
CHEMBL3923175_5,active
CHEMBL313948_5,active
CHEMBL67052_5,active
CHEMBL110220_5,active
CHEMBL87727_5,active
CHEMBL4568087_5,active
CHEMBL212183_5,active
CHEMBL300635_5,active
CHEMBL402548_5,active
CHEMBL478629_5,active
CHEMBL330903_5,active
CHEMBL260135_5,active
CHEMBL436137_5,active
CHEMBL136954_5,active
CHEMBL223971_5,active
CHEMBL103860_5,active
CHEMBL4165412_5,active
CHEMBL296534_5,active
CHEMBL63373_5,active
CHEMBL411630_5,active
CHEMBL491991_5,active
CHEMBL167562_5,active
CHEMBL3693628_5,active
CHEMBL596078_5,active
CHEMBL69179_5,active
CHEMBL212382_5,active
CHEMBL564829_5,active
CHEMBL2163999_5,active
CHEMBL1085240_5,active
CHEMBL373621_5,active
CHEMBL233965_5,active
CHEMBL568762_5,active
CHEMBL394490_5,active
CHEMBL1088028_5,active
CHEMBL103552_5,active
CHEMBL409933_5,active
CHEMBL272673_5,active
CHEMBL210817_5,active
CHEMBL66376_5,active
CHEMBL497957_5,active
CHEMBL1076202_5,active
CHEMBL407063_5,active
CHEMBL87084_5,active
CHEMBL591793_5,active
CHEMBL424220_5,active
CHEMBL4069387_5,active
CHEMBL1270897_5,active
CHEMBL139269_5,active
CHEMBL306662_5,active
CHEMBL4161209_5,active
CHEMBL296586_5,active
CHEMBL4643358_5,active
CHEMBL1354522_5,active
CHEMBL421600_5,active
CHEMBL85835_5,active
CHEMBL509101_5,active
CHEMBL409734_5,active
CHEMBL69226_5,active
CHEMBL1076200_5,active
CHEMBL296103_5,active
CHEMBL315643_5,active
CHEMBL169390_5,active
CHEMBL3290121_5,active
CHEMBL4559531_5,active
CHEMBL209908_5,active
CHEMBL271188_5,active
CHEMBL408292_5,active
CHEMBL207445_5,active
CHEMBL189649_5,active
CHEMBL431342_5,active
CHEMBL2381116_5,active
CHEMBL2204072_5,active
CHEMBL206783_5,active
CHEMBL2333595_5,active
CHEMBL316764_5,active
CHEMBL576787_5,active
CHEMBL315272_5,active
CHEMBL568106_5,active
CHEMBL4094562_5,active
CHEMBL409447_5,active
CHEMBL4227082_5,active
CHEMBL279405_5,active
CHEMBL3689516_5,active
CHEMBL2403374_5,active
CHEMBL304300_5,active
CHEMBL382823_5,active
CHEMBL1270795_5,active
CHEMBL501834_5,active
CHEMBL48554_5,active
CHEMBL568542_5,active
CHEMBL79581_5,active
CHEMBL569240_5,active
CHEMBL4644838_5,active
CHEMBL1688861_5,active
CHEMBL425601_5,active
CHEMBL2204070_5,active
CHEMBL378370_5,active
CHEMBL302308_5,active
CHEMBL70244_5,active
CHEMBL271760_5,active
CHEMBL259084_5,active
CHEMBL48384_5,active
CHEMBL232125_5,active
CHEMBL1076201_5,active
CHEMBL599224_5,active
CHEMBL1836854_5,active
CHEMBL302108_5,active
CHEMBL2046883_5,active
CHEMBL597592_5,active
CHEMBL218542_5,active
CHEMBL239590_5,active
CHEMBL108686_5,active
CHEMBL380454_5,active
CHEMBL304813_5,active
CHEMBL104466_5,active
CHEMBL89562_5,active
CHEMBL109157_5,active
CHEMBL207037_5,active
CHEMBL71737_5,active
CHEMBL2312645_5,active
CHEMBL273547_5,active
CHEMBL374439_5,active
CHEMBL2385543_5,active
CHEMBL69276_5,active
CHEMBL542237_5,active
CHEMBL601719_5,active
CHEMBL1085995_5,active
CHEMBL540068_5,active
CHEMBL439322_5,active
CHEMBL47702_5,active
CHEMBL211460_5,active
CHEMBL3693624_5,active
CHEMBL567241_5,active
CHEMBL1938680_5,active
CHEMBL490579_5,active
CHEMBL497353_5,active
CHEMBL385598_5,active
CHEMBL545541_5,active
CHEMBL26777_5,active
CHEMBL321869_5,active
CHEMBL1933552_5,active
CHEMBL1949789_5,active
CHEMBL167298_5,active
CHEMBL477613_5,active
CHEMBL4064000_5,active
CHEMBL566284_5,active
CHEMBL308048_5,active
CHEMBL219557_5,active
CHEMBL80091_5,active
CHEMBL304497_5,active
CHEMBL567124_5,active
CHEMBL423321_5,active
CHEMBL4174850_5,active
CHEMBL4172190_5,active
CHEMBL2070051_5,active
CHEMBL2017552_5,active
CHEMBL4648694_5,active
CHEMBL1836843_5,active
CHEMBL28912_5,active
CHEMBL67321_5,active
CHEMBL217486_5,active
CHEMBL213451_5,active
CHEMBL166389_5,active
CHEMBL2403108_5,active
CHEMBL211804_5,active
CHEMBL4645444_5,active
CHEMBL484968_5,active
CHEMBL300936_5,active
CHEMBL296407_5,active
CHEMBL324563_5,active
CHEMBL1650551_5,active
CHEMBL569068_5,active
CHEMBL516114_5,active
CHEMBL107048_5,active
CHEMBL465465_5,active
CHEMBL4632573_5,active
CHEMBL477624_5,active
CHEMBL1076469_5,active
CHEMBL4466555_5,active
CHEMBL566582_5,active
CHEMBL295939_5,active
CHEMBL1650545_5,active
CHEMBL495729_5,active
CHEMBL108044_5,active
CHEMBL569882_5,active
CHEMBL304559_5,active
CHEMBL166523_5,active
CHEMBL3689514_5,active
CHEMBL166383_5,active
CHEMBL2148053_5,active
CHEMBL484867_5,active
CHEMBL567881_5,active
CHEMBL305748_5,active
CHEMBL276915_5,active
CHEMBL1836850_5,active
CHEMBL90976_5,active
CHEMBL29462_5,active
CHEMBL1082693_5,active
CHEMBL1080299_5,active
CHEMBL131577_5,active
CHEMBL167536_5,active
CHEMBL395433_5,active
CHEMBL4079354_5,active
CHEMBL207584_5,active
CHEMBL67212_5,active
CHEMBL482604_5,active
CHEMBL410892_5,active
CHEMBL405503_5,active
CHEMBL264803_5,active
CHEMBL375363_5,active
CHEMBL1076433_5,active
CHEMBL606459_5,active
CHEMBL1085317_5,active
CHEMBL167126_5,active
CHEMBL4799627_5,active
CHEMBL84608_5,active
CHEMBL523741_5,active
CHEMBL255863_5,active
CHEMBL325282_5,active
CHEMBL86392_5,active
CHEMBL567029_5,active
CHEMBL314819_5,active
CHEMBL542484_5,active
CHEMBL2204073_5,active
CHEMBL115548_5,active
CHEMBL68423_5,active
CHEMBL213831_5,active
CHEMBL2333603_5,active
CHEMBL270058_5,active
CHEMBL1836845_5,active
CHEMBL1808264_5,active
CHEMBL460989_5,active
CHEMBL166851_5,active
